frequency,V(inoise),V(onoise)
1.479108388168183e+005,4.871040e-009,2.005371e-008
1.513561248436183e+005,4.871076e-009,2.005239e-008
1.548816618912456e+005,4.871115e-009,2.005101e-008
1.584893192461087e+005,4.871154e-009,2.004957e-008
1.621810097358903e+005,4.871196e-009,2.004805e-008
1.659586907437533e+005,4.871239e-009,2.004646e-008
1.698243652461716e+005,4.871285e-009,2.004480e-008
1.737800828749346e+005,4.871333e-009,2.004306e-008
1.778279410038893e+005,4.871383e-009,2.004125e-008
1.819700858609953e+005,4.871435e-009,2.003934e-008
1.862087136662836e+005,4.871490e-009,2.003734e-008
1.905460717963215e+005,4.871548e-009,2.003526e-008
1.949844599758012e+005,4.871608e-009,2.003307e-008
1.995262314968846e+005,4.871671e-009,2.003078e-008
2.041737944669495e+005,4.871737e-009,2.002838e-008
2.089296130854004e+005,4.871806e-009,2.002587e-008
2.137962089502196e+005,4.871878e-009,2.002325e-008
2.187761623949515e+005,4.871954e-009,2.002050e-008
2.238721138568301e+005,4.872034e-009,2.001762e-008
2.290867652767734e+005,4.872117e-009,2.001460e-008
2.344228815319882e+005,4.872204e-009,2.001145e-008
2.398832919019449e+005,4.872295e-009,2.000814e-008
2.454708915684988e+005,4.872391e-009,2.000469e-008
2.511886431509537e+005,4.872491e-009,2.000107e-008
2.570395782768819e+005,4.872596e-009,1.999728e-008
2.630267991895336e+005,4.872706e-009,1.999331e-008
2.691534803926869e+005,4.872821e-009,1.998916e-008
2.754228703338119e+005,4.872941e-009,1.998482e-008
2.818382931264405e+005,4.873067e-009,1.998027e-008
2.884031503126556e+005,4.873200e-009,1.997551e-008
2.951209226666334e+005,4.873338e-009,1.997052e-008
3.019951720401964e+005,4.873483e-009,1.996531e-008
3.090295432513537e+005,4.873634e-009,1.995985e-008
3.162277660168324e+005,4.873794e-009,1.995414e-008
3.235936569296226e+005,4.873960e-009,1.994816e-008
3.311311214825853e+005,4.874134e-009,1.994190e-008
3.388441561391967e+005,4.874317e-009,1.993535e-008
3.467368504525256e+005,4.874509e-009,1.992850e-008
3.548133892335693e+005,4.874709e-009,1.992132e-008
3.630780547700950e+005,4.874919e-009,1.991382e-008
3.715352290971660e+005,4.875139e-009,1.990596e-008
3.801893963205545e+005,4.875370e-009,1.989775e-008
3.890451449942738e+005,4.875611e-009,1.988915e-008
3.981071705534903e+005,4.875864e-009,1.988015e-008
4.073802778041056e+005,4.876129e-009,1.987074e-008
4.168693834703281e+005,4.876407e-009,1.986089e-008
4.265795188015852e+005,4.876698e-009,1.985058e-008
4.365158322401583e+005,4.877002e-009,1.983980e-008
4.466835921509552e+005,4.877322e-009,1.982853e-008
4.570881896148669e+005,4.877657e-009,1.981673e-008
4.677351412871899e+005,4.878007e-009,1.980439e-008
4.786300923226299e+005,4.878374e-009,1.979149e-008
4.897788193684375e+005,4.878759e-009,1.977799e-008
5.011872336272634e+005,4.879162e-009,1.976388e-008
5.128613839913558e+005,4.879585e-009,1.974911e-008
5.248074602497633e+005,4.880028e-009,1.973368e-008
5.370317963702432e+005,4.880492e-009,1.971754e-008
5.495408738576148e+005,4.880978e-009,1.970066e-008
5.623413251903391e+005,4.881488e-009,1.968302e-008
5.754399373371467e+005,4.882022e-009,1.966457e-008
5.888436553555785e+005,4.882582e-009,1.964529e-008
6.025595860743470e+005,4.883169e-009,1.962513e-008
6.165950018614712e+005,4.883785e-009,1.960407e-008
6.309573444801820e+005,4.884430e-009,1.958206e-008
6.456542290346441e+005,4.885106e-009,1.955905e-008
6.606934480075843e+005,4.885815e-009,1.953502e-008
6.760829753919698e+005,4.886559e-009,1.950990e-008
6.918309709189242e+005,4.887338e-009,1.948367e-008
7.079457843841253e+005,4.888155e-009,1.945627e-008
7.244359600749771e+005,4.889012e-009,1.942765e-008
7.413102413009043e+005,4.889911e-009,1.939777e-008
7.585775750291703e+005,4.890854e-009,1.936657e-008
7.762471166286779e+005,4.891842e-009,1.933399e-008
7.943282347242674e+005,4.892880e-009,1.929999e-008
8.128305161640848e+005,4.893968e-009,1.926450e-008
8.317637711026561e+005,4.895109e-009,1.922746e-008
8.511380382023612e+005,4.896307e-009,1.918882e-008
8.709635899560649e+005,4.897564e-009,1.914851e-008
8.912509381337294e+005,4.898882e-009,1.910647e-008
9.120108393558932e+005,4.900266e-009,1.906263e-008
9.332543007969741e+005,4.901719e-009,1.901693e-008
9.549925860214186e+005,4.903244e-009,1.896928e-008
9.772372209557928e+005,4.904845e-009,1.891964e-008
9.999999999999817e+005,4.906525e-009,1.886790e-008
1.023292992280735e+006,4.908290e-009,1.881402e-008
1.047128548050880e+006,4.910143e-009,1.875791e-008
1.071519305237587e+006,4.912090e-009,1.869949e-008
1.096478196143165e+006,4.914135e-009,1.863868e-008
1.122018454301943e+006,4.916283e-009,1.857541e-008
1.148153621496861e+006,4.918540e-009,1.850960e-008
1.174897554939508e+006,4.920913e-009,1.844116e-008
1.202264434617390e+006,4.923405e-009,1.837001e-008
1.230268770812359e+006,4.926026e-009,1.829608e-008
1.258925411794144e+006,4.928781e-009,1.821927e-008
1.288249551693110e+006,4.931679e-009,1.813952e-008
1.318256738556382e+006,4.934726e-009,1.805673e-008
1.348962882591628e+006,4.937931e-009,1.797084e-008
1.380384264602859e+006,4.941304e-009,1.788175e-008
1.412537544622727e+006,4.944852e-009,1.778940e-008
1.445439770745900e+006,4.948587e-009,1.769371e-008
1.479108388168179e+006,4.952519e-009,1.759460e-008
1.513561248436179e+006,4.956659e-009,1.749202e-008
1.548816618912452e+006,4.961019e-009,1.738588e-008
1.584893192461083e+006,4.965611e-009,1.727614e-008
1.621810097358899e+006,4.970450e-009,1.716273e-008
1.659586907437529e+006,4.975549e-009,1.704560e-008
1.698243652461712e+006,4.980925e-009,1.692471e-008
1.737800828749342e+006,4.986592e-009,1.680002e-008
1.778279410038889e+006,4.992569e-009,1.667149e-008
1.819700858609949e+006,4.998874e-009,1.653911e-008
1.862087136662832e+006,5.005527e-009,1.640285e-008
1.905460717963211e+006,5.012548e-009,1.626272e-008
1.949844599758008e+006,5.019960e-009,1.611871e-008
1.995262314968841e+006,5.027788e-009,1.597084e-008
2.041737944669490e+006,5.036056e-009,1.581914e-008
2.089296130853999e+006,5.044793e-009,1.566364e-008
2.137962089502191e+006,5.054026e-009,1.550440e-008
2.187761623949510e+006,5.063788e-009,1.534147e-008
2.238721138568296e+006,5.074110e-009,1.517494e-008
2.290867652767729e+006,5.085030e-009,1.500490e-008
2.344228815319877e+006,5.096584e-009,1.483144e-008
2.398832919019444e+006,5.108814e-009,1.465470e-008
2.454708915684983e+006,5.121762e-009,1.447481e-008
2.511886431509531e+006,5.135475e-009,1.429192e-008
2.570395782768813e+006,5.150002e-009,1.410618e-008
2.630267991895330e+006,5.165397e-009,1.391779e-008
2.691534803926863e+006,5.181715e-009,1.372694e-008
2.754228703338112e+006,5.199017e-009,1.353382e-008
2.818382931264398e+006,5.217368e-009,1.333868e-008
2.884031503126549e+006,5.236837e-009,1.314173e-008
2.951209226666328e+006,5.257497e-009,1.294323e-008
3.019951720401957e+006,5.279427e-009,1.274343e-008
3.090295432513529e+006,5.302711e-009,1.254260e-008
3.162277660168317e+006,5.327439e-009,1.234101e-008
3.235936569296219e+006,5.353706e-009,1.213895e-008
3.311311214825845e+006,5.381615e-009,1.193672e-008
3.388441561391958e+006,5.411275e-009,1.173459e-008
3.467368504525248e+006,5.442800e-009,1.153288e-008
3.548133892335684e+006,5.476315e-009,1.133187e-008
3.630780547700941e+006,5.511951e-009,1.113188e-008
3.715352290971651e+006,5.549848e-009,1.093319e-008
3.801893963205536e+006,5.590154e-009,1.073610e-008
3.890451449942728e+006,5.633026e-009,1.054090e-008
3.981071705534893e+006,5.678632e-009,1.034787e-008
4.073802778041046e+006,5.727149e-009,1.015728e-008
4.168693834703270e+006,5.778764e-009,9.969403e-009
4.265795188015841e+006,5.833676e-009,9.784487e-009
4.365158322401572e+006,5.892094e-009,9.602774e-009
4.466835921509542e+006,5.954239e-009,9.424490e-009
4.570881896148658e+006,6.020345e-009,9.249847e-009
4.677351412871888e+006,6.090656e-009,9.079042e-009
4.786300923226287e+006,6.165432e-009,8.912256e-009
4.897788193684363e+006,6.244942e-009,8.749650e-009
5.011872336272622e+006,6.329472e-009,8.591369e-009
5.128613839913545e+006,6.419318e-009,8.437540e-009
5.248074602497620e+006,6.514794e-009,8.288271e-009
5.370317963702418e+006,6.616223e-009,8.143650e-009
5.495408738576134e+006,6.723945e-009,8.003750e-009
5.623413251903377e+006,6.838315e-009,7.868620e-009
5.754399373371452e+006,6.959702e-009,7.738298e-009
5.888436553555770e+006,7.088487e-009,7.612798e-009
6.025595860743455e+006,7.225069e-009,7.492119e-009
6.165950018614695e+006,7.369859e-009,7.376245e-009
6.309573444801803e+006,7.523287e-009,7.265144e-009
6.456542290346422e+006,7.685794e-009,7.158767e-009
6.606934480075824e+006,7.857838e-009,7.057054e-009
6.760829753919679e+006,8.039892e-009,6.959930e-009
6.918309709189222e+006,8.232446e-009,6.867310e-009
7.079457843841233e+006,8.436002e-009,6.779098e-009
7.244359600749752e+006,8.651083e-009,6.695187e-009
7.413102413009022e+006,8.878223e-009,6.615463e-009
7.585775750291681e+006,9.117978e-009,6.539806e-009
7.762471166286756e+006,9.370917e-009,6.468088e-009
7.943282347242650e+006,9.637628e-009,6.400177e-009
8.128305161640823e+006,9.918716e-009,6.335937e-009
8.317637711026536e+006,1.021480e-008,6.275230e-009
8.511380382023586e+006,1.052654e-008,6.217914e-009
8.709635899560623e+006,1.085457e-008,6.163849e-009
8.912509381337266e+006,1.119960e-008,6.112893e-009
9.120108393558905e+006,1.156231e-008,6.064905e-009
9.332543007969713e+006,1.194343e-008,6.019747e-009
9.549925860214157e+006,1.234372e-008,5.977280e-009
9.772372209557900e+006,1.276392e-008,5.937370e-009
9.999999999999788e+006,1.320485e-008,5.899885e-009
1.023292992280732e+007,1.366731e-008,5.864697e-009
1.047128548050877e+007,1.415214e-008,5.831682e-009
1.071519305237583e+007,1.466020e-008,5.800719e-009
1.096478196143162e+007,1.519239e-008,5.771693e-009
1.122018454301939e+007,1.574963e-008,5.744492e-009
1.148153621496858e+007,1.633285e-008,5.719008e-009
1.174897554939504e+007,1.694303e-008,5.695141e-009
1.202264434617387e+007,1.758116e-008,5.672792e-009
1.230268770812355e+007,1.824828e-008,5.651867e-009
1.258925411794140e+007,1.894543e-008,5.632280e-009
1.288249551693106e+007,1.967369e-008,5.613946e-009
1.318256738556379e+007,2.043419e-008,5.596785e-009
1.348962882591625e+007,2.122805e-008,5.580723e-009
1.380384264602855e+007,2.205645e-008,5.565688e-009
1.412537544622724e+007,2.292059e-008,5.551614e-009
1.445439770745896e+007,2.382168e-008,5.538437e-009
1.479108388168175e+007,2.476097e-008,5.526100e-009
1.513561248436175e+007,2.573976e-008,5.514544e-009
1.548816618912448e+007,2.675933e-008,5.503720e-009
1.584893192461079e+007,2.782103e-008,5.493578e-009
1.621810097358895e+007,2.892621e-008,5.484071e-009
1.659586907437524e+007,3.007624e-008,5.475157e-009
1.698243652461707e+007,3.127253e-008,5.466795e-009
1.737800828749337e+007,3.251650e-008,5.458948e-009
1.778279410038884e+007,3.380960e-008,5.451581e-009
1.819700858609944e+007,3.515328e-008,5.444660e-009
1.862087136662827e+007,3.654903e-008,5.438156e-009
1.905460717963205e+007,3.799833e-008,5.432039e-009
1.949844599758003e+007,3.950271e-008,5.426283e-009
1.995262314968836e+007,4.106366e-008,5.420862e-009
2.041737944669485e+007,4.268274e-008,5.415753e-009
2.089296130853994e+007,4.436146e-008,5.410934e-009
2.137962089502185e+007,4.610138e-008,5.406386e-009
2.187761623949505e+007,4.790404e-008,5.402089e-009
2.238721138568290e+007,4.977098e-008,5.398024e-009
2.290867652767723e+007,5.170376e-008,5.394177e-009
2.344228815319870e+007,5.370391e-008,5.390530e-009
2.398832919019438e+007,5.577298e-008,5.387070e-009
2.454708915684976e+007,5.791250e-008,5.383784e-009
2.511886431509525e+007,6.012398e-008,5.380657e-009
2.570395782768807e+007,6.240894e-008,5.377679e-009
2.630267991895324e+007,6.476887e-008,5.374838e-009
2.691534803926856e+007,6.720525e-008,5.372124e-009
2.754228703338105e+007,6.971955e-008,5.369526e-009
2.818382931264391e+007,7.231322e-008,5.367036e-009
2.884031503126542e+007,7.498767e-008,5.364645e-009
2.951209226666320e+007,7.774432e-008,5.362345e-009
3.019951720401949e+007,8.058456e-008,5.360127e-009
3.090295432513522e+007,8.350973e-008,5.357985e-009
3.162277660168309e+007,8.652117e-008,5.355912e-009
3.235936569296210e+007,8.962021e-008,5.353900e-009
3.311311214825837e+007,9.280811e-008,5.351943e-009
3.388441561391950e+007,9.608617e-008,5.350037e-009
3.467368504525239e+007,9.945560e-008,5.348174e-009
3.548133892335676e+007,1.029176e-007,5.346349e-009
3.630780547700933e+007,1.064735e-007,5.344558e-009
3.715352290971643e+007,1.101242e-007,5.342794e-009
3.801893963205528e+007,1.138712e-007,5.341053e-009
3.890451449942719e+007,1.177153e-007,5.339330e-009
3.981071705534884e+007,1.216578e-007,5.337621e-009
4.073802778041036e+007,1.256998e-007,5.335921e-009
4.168693834703261e+007,1.298423e-007,5.334226e-009
4.265795188015831e+007,1.340864e-007,5.332530e-009
4.365158322401562e+007,1.384332e-007,5.330831e-009
4.466835921509531e+007,1.428837e-007,5.329124e-009
4.570881896148648e+007,1.474389e-007,5.327405e-009
4.677351412871877e+007,1.520999e-007,5.325669e-009
4.786300923226276e+007,1.568676e-007,5.323913e-009
4.897788193684352e+007,1.617432e-007,5.322133e-009
5.011872336272611e+007,1.667275e-007,5.320324e-009
5.128613839913534e+007,1.718217e-007,5.318482e-009
5.248074602497608e+007,1.770268e-007,5.316603e-009
5.370317963702407e+007,1.823436e-007,5.314684e-009
5.495408738576122e+007,1.877733e-007,5.312719e-009
5.623413251903364e+007,1.933169e-007,5.310705e-009
5.754399373371439e+007,1.989753e-007,5.308638e-009
5.888436553555757e+007,2.047496e-007,5.306512e-009
6.025595860743441e+007,2.106408e-007,5.304323e-009
6.165950018614683e+007,2.166499e-007,5.302068e-009
6.309573444801790e+007,2.227778e-007,5.299741e-009
6.456542290346409e+007,2.290255e-007,5.297337e-009
6.606934480075811e+007,2.353942e-007,5.294851e-009
6.760829753919666e+007,2.418846e-007,5.292280e-009
6.918309709189209e+007,2.484978e-007,5.289616e-009
7.079457843841220e+007,2.552348e-007,5.286856e-009
7.244359600749739e+007,2.620963e-007,5.283993e-009
7.413102413009009e+007,2.690834e-007,5.281022e-009
7.585775750291668e+007,2.761968e-007,5.277937e-009
7.762471166286743e+007,2.834374e-007,5.274733e-009
7.943282347242636e+007,2.908060e-007,5.271402e-009
8.128305161640808e+007,2.983033e-007,5.267939e-009
8.317637711026521e+007,3.059300e-007,5.264337e-009
8.511380382023571e+007,3.136866e-007,5.260589e-009
8.709635899560608e+007,3.215738e-007,5.256688e-009
8.912509381337252e+007,3.295920e-007,5.252628e-009
9.120108393558890e+007,3.377415e-007,5.248400e-009
9.332543007969697e+007,3.460227e-007,5.243997e-009
9.549925860214141e+007,3.544357e-007,5.239410e-009
9.772372209557883e+007,3.629806e-007,5.234633e-009
1.000000000000000e+008,3.716574e-007,5.229655e-009
