frequency,V(onoise)
2.238721138568290e+007,6.444393e-013
2.290867652767723e+007,6.468559e-013
2.344228815319870e+007,6.491894e-013
2.398832919019438e+007,6.514415e-013
2.454708915684976e+007,6.536143e-013
2.511886431509525e+007,6.557095e-013
2.570395782768807e+007,6.577294e-013
2.630267991895324e+007,6.596758e-013
2.691534803926856e+007,6.615508e-013
2.754228703338105e+007,6.633563e-013
2.818382931264391e+007,6.650943e-013
2.884031503126542e+007,6.667669e-013
2.951209226666320e+007,6.683759e-013
3.019951720401949e+007,6.699233e-013
3.090295432513522e+007,6.714111e-013
3.162277660168309e+007,6.728411e-013
3.235936569296210e+007,6.742152e-013
3.311311214825837e+007,6.755352e-013
3.388441561391950e+007,6.768030e-013
3.467368504525239e+007,6.780202e-013
3.548133892335676e+007,6.791887e-013
3.630780547700933e+007,6.803101e-013
3.715352290971643e+007,6.813862e-013
3.801893963205528e+007,6.824184e-013
3.890451449942719e+007,6.834084e-013
3.981071705534884e+007,6.843577e-013
4.073802778041036e+007,6.852678e-013
4.168693834703261e+007,6.861401e-013
4.265795188015831e+007,6.869761e-013
4.365158322401562e+007,6.877771e-013
4.466835921509531e+007,6.885445e-013
4.570881896148648e+007,6.892796e-013
4.677351412871877e+007,6.899835e-013
4.786300923226276e+007,6.906575e-013
4.897788193684352e+007,6.913028e-013
5.011872336272611e+007,6.919204e-013
5.128613839913534e+007,6.925115e-013
5.248074602497608e+007,6.930772e-013
5.370317963702407e+007,6.936183e-013
5.495408738576122e+007,6.941359e-013
5.623413251903364e+007,6.946310e-013
5.754399373371439e+007,6.951044e-013
5.888436553555757e+007,6.955571e-013
6.025595860743441e+007,6.959898e-013
6.165950018614683e+007,6.964033e-013
6.309573444801790e+007,6.967985e-013
6.456542290346409e+007,6.971761e-013
6.606934480075811e+007,6.975368e-013
6.760829753919666e+007,6.978812e-013
6.918309709189209e+007,6.982101e-013
7.079457843841220e+007,6.985241e-013
7.244359600749739e+007,6.988238e-013
7.413102413009009e+007,6.991097e-013
7.585775750291668e+007,6.993824e-013
7.762471166286743e+007,6.996425e-013
7.943282347242636e+007,6.998905e-013
8.128305161640808e+007,7.001268e-013
8.317637711026521e+007,7.003519e-013
8.511380382023571e+007,7.005663e-013
8.709635899560608e+007,7.007704e-013
8.912509381337252e+007,7.009646e-013
9.120108393558890e+007,7.011492e-013
9.332543007969697e+007,7.013247e-013
9.549925860214141e+007,7.014914e-013
9.772372209557883e+007,7.016496e-013
1.000000000000000e+008,7.017997e-013
